1	Theft	theft	n	NNPS	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-NP|chunkType-head|stype-|voicetype-	5	rs	_	_
25	.	.	punc	SYM	cat-punc|gen-n|num-s|pers-3|case-0|vib-|tam-|chunkId-with|chunkType-child|stype-|voicetype-	17	child	_	_

1	He	he	P	PRP	cat-P|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-NP|chunkType-head|stype-|voicetype-	2	k1	_	_
2	said	say	v	VBD	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-VG|chunkType-head|stype-|voicetype-	0	root	_	_
3	that	that	Comp	CC	cat-Comp|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-CCP|chunkType-head|stype-|voicetype-	2	k2	_	_
4	there	there	ex	EX	cat-ex|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-ADVP|chunkType-head|stype-|voicetype-	5	dummy	_	_
5	's	'	vbz	VBZ	cat-|gen-|num-|pers-|case-|vib-|tam-|chunkId-VG2|chunkType-head|stype-|voicetype-	3	ccof	_	_
6	a	a	det	DT	cat-det|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-NP2|chunkType-head|stype-|voicetype-	5	k1	_	_
7	lot	lot	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-a|chunkType-child|stype-|voicetype-	6	child	_	_
8	of	of	p	IN	cat-p|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-a|chunkType-child|stype-|voicetype-	6	child	_	_
9	difference	difference	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-a|chunkType-child|stype-|voicetype-	6	child	_	_
10	between	between	p	IN	cat-p|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-PP|chunkType-head|stype-|voicetype-	12	ccof	_	_
11	his	he	P	PRP$	cat-P|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-between|chunkType-child|stype-|voicetype-	10	child	_	_
12	and	and	Conj	CC	cat-Conj|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-CCP2|chunkType-head|stype-|voicetype-	5	k7	_	_
13	Tarun	'	nnp	NNP	cat-|gen-|num-|pers-|case-|vib-|tam-|chunkId-NP5|chunkType-head|stype-|voicetype-	12	ccof	_	_
14	Tahliani	'	nnp	NNP	cat-|gen-|num-|pers-|case-|vib-|tam-|chunkId-Tarun|chunkType-child|stype-|voicetype-	13	child	_	_
15	's	'	pos	POS	cat-|gen-|num-|pers-|case-|vib-|tam-|chunkId-Tarun|chunkType-child|stype-|voicetype-	13	child	_	_
16	work	work	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-Tarun|chunkType-child|stype-|voicetype-	13	child	_	_
17	.	.	punc	SYM	cat-punc|gen-n|num-s|pers-3|case-0|vib-|tam-|chunkId-Tarun|chunkType-child|stype-|voicetype-	13	child	_	_

1	Sahnatanu	'	nnp	NNP	cat-|gen-|num-|pers-|case-|vib-|tam-|chunkId-NP|chunkType-head|stype-|voicetype-	2	k1	_	_
2	said	say	v	VBD	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-VG|chunkType-head|stype-|voicetype-	0	root	_	_
3	that	that	Comp	CC	cat-Comp|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-CCP|chunkType-head|stype-|voicetype-	2	k2	_	_
4	his	he	P	PRP$	cat-P|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-NP2|chunkType-head|stype-|voicetype-	6	k1	_	_
5	line	line	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-his|chunkType-child|stype-|voicetype-	4	child	_	_
6	has	have	v	VBZ	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-VG2|chunkType-head|stype-|voicetype-	15	ccof	_	_
7	been	be	v	VBN	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-has|chunkType-child|stype-|voicetype-	6	child	_	_
8	embroidered	embroider	v	VBN	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-has|chunkType-child|stype-|voicetype-	6	child	_	_
9	with	with	p	IN	cat-p|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-PP|chunkType-head|stype-|voicetype-	6	k3	_	_
10	'	'	sym	SYM	cat-|gen-|num-|pers-|case-|vib-|tam-|chunkId-with|chunkType-child|stype-|voicetype-	9	child	_	_
11	crystal	crystal	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-with|chunkType-child|stype-|voicetype-	9	child	_	_
12	work	work	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-with|chunkType-child|stype-|voicetype-	9	child	_	_
13	'	comma	punc	SYM	cat-punc|gen-n|num-s|pers-3|case-0|vib-|tam-|chunkId-with|chunkType-child|stype-|voicetype-	9	child	_	_
14	,	comma	punc	SYM	cat-punc|gen-n|num-s|pers-3|case-0|vib-|tam-|chunkId-with|chunkType-child|stype-|voicetype-	9	child	_	_
15	whereas	whereas	Conj	IN	cat-Conj|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-CCP2|chunkType-head|stype-|voicetype-	3	ccof	_	_
16	in	in	p	IN	cat-p|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-PP2|chunkType-head|stype-|voicetype-	23	k7	_	_
17	Tarun	'	nnp	NNP	cat-|gen-|num-|pers-|case-|vib-|tam-|chunkId-in|chunkType-child|stype-|voicetype-	16	child	_	_
18	Tahliani	'	nnp	NNP	cat-|gen-|num-|pers-|case-|vib-|tam-|chunkId-in|chunkType-child|stype-|voicetype-	16	child	_	_
19	's	'	pos	POS	cat-|gen-|num-|pers-|case-|vib-|tam-|chunkId-in|chunkType-child|stype-|voicetype-	16	child	_	_
20	work	work	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-in|chunkType-child|stype-|voicetype-	16	child	_	_
21	the	the	det	DT	cat-det|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-NP5|chunkType-head|stype-|voicetype-	23	k1	_	_
22	emphasis	emphasis	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-the|chunkType-child|stype-|voicetype-	21	child	_	_
23	has	have	v	VBZ	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-VG3|chunkType-head|stype-|voicetype-	15	ccof	_	_
24	been	be	v	VBN	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-has2|chunkType-child|stype-|voicetype-	23	child	_	_
25	on	on	p	IN	cat-p|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-PP3|chunkType-head|stype-|voicetype-	23	k7	_	_
26	decoration	decoration	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-on|chunkType-child|stype-|voicetype-	25	child	_	_
27	along	along	p	RB	cat-p|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-PP4|chunkType-head|stype-|voicetype-	23	ras-k7	_	_
28	with	with	p	IN	cat-p|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-along|chunkType-child|stype-|voicetype-	27	child	_	_
29	the	the	det	DT	cat-det|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-along|chunkType-child|stype-|voicetype-	27	child	_	_
30	embroidery	embroidery	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-along|chunkType-child|stype-|voicetype-	27	child	_	_
31	.	.	punc	SYM	cat-punc|gen-n|num-s|pers-3|case-0|vib-|tam-|chunkId-along|chunkType-child|stype-|voicetype-	27	child	_	_

1	Tarun	'	nnp	NNP	cat-|gen-|num-|pers-|case-|vib-|tam-|chunkId-NP|chunkType-head|stype-|voicetype-	2	k1	_	_
2	presented	present	v	VBD	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-VG|chunkType-head|stype-|voicetype-	0	root	_	_
3	the	the	det	DT	cat-det|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-NP2|chunkType-head|stype-|voicetype-	2	k2	_	_
4	matter	matter	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-the|chunkType-child|stype-|voicetype-	3	child	_	_
5	in	in	p	IN	cat-p|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-PP|chunkType-head|stype-|voicetype-	2	adv	_	_
6	this	this	det	DT	cat-det|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-in|chunkType-child|stype-|voicetype-	5	child	_	_
7	manner	manner	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-in|chunkType-child|stype-|voicetype-	5	child	_	_
8	:	'	sym	SYM	cat-|gen-|num-|pers-|case-|vib-|tam-|chunkId-in|chunkType-child|stype-|voicetype-	5	child	_	_
9	Some	some	det	DT	cat-det|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-NP4|chunkType-head|stype-|voicetype-	11	k1	_	_
10	people	people	n	NNS	cat-n|gen-m|num-p|pers-3|case-0|vib-|tam-|chunkId-Some|chunkType-child|stype-|voicetype-	9	child	_	_
11	told	tell	v	VBD	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-VG2|chunkType-head|stype-|voicetype-	5	nmod	_	_
12	me	I	P	PRP	cat-P|gen-m|num-s|pers-1|case-0|vib-|tam-|chunkId-NP5|chunkType-head|stype-|voicetype-	11	k4	_	_
13	that	that	Comp	CC	cat-Comp|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-CCP|chunkType-head|stype-|voicetype-	11	k2	_	_
14	our	I	P	PRP$	cat-P|gen-m|num-p|pers-3|case-0|vib-|tam-|chunkId-NP6|chunkType-head|stype-|voicetype-	16	k1	_	_
15	work	work	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-our|chunkType-child|stype-|voicetype-	14	child	_	_
16	is	be	v	VBZ	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-VG3|chunkType-head|stype-|voicetype-	13	ccof	_	_
17	very	very	D	RB	cat-D|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-ADJP|chunkType-head|stype-|voicetype-	16	k1s	_	_
18	similar	similar	adj	JJ	cat-adj|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-very|chunkType-child|stype-|voicetype-	17	child	_	_
19	.	.	punc	SYM	cat-punc|gen-n|num-s|pers-3|case-0|vib-|tam-|chunkId-very|chunkType-child|stype-|voicetype-	17	child	_	_

1	But	but	Conj	CC	cat-Conj|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-CCP|chunkType-head|stype-|voicetype-	0	root	_	_
2	Shantanu	'	nnp	NNP	cat-|gen-|num-|pers-|case-|vib-|tam-|chunkId-NP|chunkType-head|stype-|voicetype-	3	k1	_	_
3	has	have	v	VBZ	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-VG|chunkType-head|stype-|voicetype-	1	ccof	_	_
4	used	use	v	VBN	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-has|chunkType-child|stype-|voicetype-	3	child	_	_
5	Visual	visual	n	NNP	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-NP2|chunkType-head|stype-|voicetype-	3	k2	_	_
6	Printing	printing	n	NNP	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-Visual|chunkType-child|stype-|voicetype-	5	child	_	_
7	.	.	punc	SYM	cat-punc|gen-n|num-s|pers-3|case-0|vib-|tam-|chunkId-Visual|chunkType-child|stype-|voicetype-	5	child	_	_

1	This	this	det	DT	cat-det|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-NP|chunkType-head|stype-|voicetype-	2	k1	_	_
2	is	be	v	VBZ	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-VG|chunkType-head|stype-|voicetype-	6	ccof	_	_
3	a	a	det	DT	cat-det|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-NP2|chunkType-head|stype-|voicetype-	2	k1s	_	_
4	world	world	n	JJ	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-a|chunkType-child|stype-|voicetype-	3	child	_	_
5	trend	trend	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-a|chunkType-child|stype-|voicetype-	3	child	_	_
6	and	and	Conj	CC	cat-Conj|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-CCP|chunkType-head|stype-|voicetype-	0	root	_	_
7	there	there	ex	EX	cat-ex|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-NP3|chunkType-head|stype-|voicetype-	8	dummy	_	_
8	is	be	v	VBZ	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-VG2|chunkType-head|stype-|voicetype-	6	ccof	_	_
9	no	no	det	DT	cat-det|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-NP4|chunkType-head|stype-|voicetype-	8	k1	_	_
10	patent	patent	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-no|chunkType-child|stype-|voicetype-	9	child	_	_
11	for	for	p	IN	cat-p|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-PP|chunkType-head|stype-|voicetype-	8	r6	_	_
12	this	this	det	DT	cat-det|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-for|chunkType-child|stype-|voicetype-	11	child	_	_
13	.	.	punc	SYM	cat-punc|gen-n|num-s|pers-3|case-0|vib-|tam-|chunkId-for|chunkType-child|stype-|voicetype-	11	child	_	_

1	Fashion	fashion	n	NNP	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-NP|chunkType-head|stype-|voicetype-	3	k1	_	_
2	Designers	designer	n	NNP	cat-n|gen-m|num-p|pers-3|case-0|vib-|tam-|chunkId-Fashion|chunkType-child|stype-|voicetype-	1	child	_	_
3	say	say	v	VBP	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-VG|chunkType-head|stype-|voicetype-	0	root	_	_
4	that	that	Comp	CC	cat-Comp|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-CCP|chunkType-head|stype-|voicetype-	3	k2	_	_
5	most	most	adj	JJS	cat-adj|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-PP|chunkType-head|stype-|voicetype-	11	k2	_	_
6	of	of	p	IN	cat-p|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-most|chunkType-child|stype-|voicetype-	5	child	_	_
7	the	the	det	DT	cat-det|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-most|chunkType-child|stype-|voicetype-	5	child	_	_
8	thefts	theft	n	NNS	cat-n|gen-m|num-p|pers-3|case-0|vib-|tam-|chunkId-most|chunkType-child|stype-|voicetype-	5	child	_	_
9	and	and	Conj	CC	cat-Conj|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-most|chunkType-child|stype-|voicetype-	5	child	_	_
10	copies	copy	n	NNS	cat-n|gen-m|num-p|pers-3|case-0|vib-|tam-|chunkId-most|chunkType-child|stype-|voicetype-	5	child	_	_
11	are	be	v	VBP	cat-v|gen-m|num-p|pers-3|case-0|vib-|tam-|chunkId-VG2|chunkType-head|stype-|voicetype-	4	ccof	_	_
12	made	make	v	VBN	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-are|chunkType-child|stype-|voicetype-	11	child	_	_
13	of	of	p	IN	cat-p|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-PP2|chunkType-head|stype-|voicetype-	5	r6	_	_
14	monopoly	monopoly	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-of2|chunkType-child|stype-|voicetype-	13	child	_	_
15	designs	design	n	NNS	cat-n|gen-m|num-p|pers-3|case-0|vib-|tam-|chunkId-of2|chunkType-child|stype-|voicetype-	13	child	_	_
16	.	.	punc	SYM	cat-punc|gen-n|num-s|pers-3|case-0|vib-|tam-|chunkId-of2|chunkType-child|stype-|voicetype-	13	child	_	_

1	As	as	p	IN	cat-p|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-ADJP|chunkType-head|stype-|voicetype-	5	k1u	_	_
2	designer	designer	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-NP|chunkType-head|stype-|voicetype-	5	k1	_	_
3	Swapan	'	nnp	NNP	cat-|gen-|num-|pers-|case-|vib-|tam-|chunkId-designer|chunkType-child|stype-|voicetype-	2	child	_	_
4	Seema	'	nnp	NNP	cat-|gen-|num-|pers-|case-|vib-|tam-|chunkId-designer|chunkType-child|stype-|voicetype-	2	child	_	_
5	says	say	v	VBZ	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-VG|chunkType-head|stype-|voicetype-	0	root	_	_
6	,	comma	punc	SYM	cat-punc|gen-n|num-s|pers-3|case-0|vib-|tam-|chunkId-says|chunkType-child|stype-|voicetype-	5	child	_	_
7	if	if	Comp	IN	cat-Comp|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-CCP|chunkType-head|stype-|voicetype-	14	vmod	_	_
8	our	I	P	PRP$	cat-P|gen-m|num-p|pers-3|case-0|vib-|tam-|chunkId-NP2|chunkType-head|stype-|voicetype-	10	k2	_	_
9	designs	design	n	NNS	cat-n|gen-m|num-p|pers-3|case-0|vib-|tam-|chunkId-our|chunkType-child|stype-|voicetype-	8	child	_	_
10	are	be	v	VBP	cat-v|gen-m|num-p|pers-3|case-0|vib-|tam-|chunkId-VG2|chunkType-head|stype-|voicetype-	14	vmod	_	_
11	not	not	D	RB	cat-D|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-are|chunkType-child|stype-|voicetype-	10	child	_	_
12	copied	copy	v	VBN	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-are|chunkType-child|stype-|voicetype-	10	child	_	_
13	it	it	P	PRP	cat-P|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-NP3|chunkType-head|stype-|voicetype-	14	k1	_	_
14	feels	feel	v	VBZ	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-VG3|chunkType-head|stype-|voicetype-	5	k2	_	_
15	like	that	p	IN	cat-p|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-PP|chunkType-head|stype-|voicetype-	14	vmod	_	_
16	something	something	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-NP4|chunkType-head|stype-|voicetype-	17	k1	_	_
17	is	be	v	VBZ	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-VG4|chunkType-head|stype-|voicetype-	14	k2	_	_
18	not	not	D	RB	cat-D|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-is|chunkType-child|stype-|voicetype-	17	child	_	_
19	right	right	adj	JJ	cat-adj|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-ADJP2|chunkType-head|stype-|voicetype-	17	k1s	_	_
20	.	.	punc	SYM	cat-punc|gen-n|num-s|pers-3|case-0|vib-|tam-|chunkId-right|chunkType-child|stype-|voicetype-	19	child	_	_

1	The	the	det	DT	cat-det|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-NP|chunkType-head|stype-|voicetype-	5	k1	_	_
2	copycats	copycat	n	NNS	cat-n|gen-m|num-p|pers-3|case-0|vib-|tam-|chunkId-The|chunkType-child|stype-|voicetype-	1	child	_	_
3	and	and	Conj	CC	cat-Conj|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-The|chunkType-child|stype-|voicetype-	1	child	_	_
4	thiefs	'	nns	NNS	cat-|gen-|num-|pers-|case-|vib-|tam-|chunkId-The|chunkType-child|stype-|voicetype-	1	child	_	_
5	are	be	v	VBP	cat-v|gen-m|num-p|pers-3|case-0|vib-|tam-|chunkId-VG|chunkType-head|stype-|voicetype-	0	root	_	_
6	using	use	v	VBG	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-are|chunkType-child|stype-|voicetype-	5	child	_	_
7	the	the	det	DT	cat-det|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-NP2|chunkType-head|stype-|voicetype-	5	k2	_	_
8	fact	fact	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-the|chunkType-child|stype-|voicetype-	7	child	_	_
9	that	that	Comp	CC	cat-Comp|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-CCP|chunkType-head|stype-|voicetype-	7	rs	_	_
10	most	most	det	JJS	cat-det|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-NP3|chunkType-head|stype-|voicetype-	12	k1	_	_
11	designers	designer	n	NNS	cat-n|gen-m|num-p|pers-3|case-0|vib-|tam-|chunkId-most|chunkType-child|stype-|voicetype-	10	child	_	_
12	do	do	v	VBP	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-VG2|chunkType-head|stype-|voicetype-	9	ccof	_	_
13	not	not	D	RB	cat-D|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-do|chunkType-child|stype-|voicetype-	12	child	_	_
14	copyright	copyright	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-do|chunkType-child|stype-|voicetype-	12	child	_	_
15	or	or	Conj	CC	cat-Conj|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-do|chunkType-child|stype-|voicetype-	12	child	_	_
16	patent	patent	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-do|chunkType-child|stype-|voicetype-	12	child	_	_
17	their	he	det	PRP$	cat-det|gen-m|num-p|pers-3|case-0|vib-|tam-|chunkId-NP4|chunkType-head|stype-|voicetype-	12	k2	_	_
18	designs	design	n	NNS	cat-n|gen-m|num-p|pers-3|case-0|vib-|tam-|chunkId-their|chunkType-child|stype-|voicetype-	17	child	_	_
19	.	.	punc	SYM	cat-punc|gen-n|num-s|pers-3|case-0|vib-|tam-|chunkId-their|chunkType-child|stype-|voicetype-	17	child	_	_

1	Therefore	therefore	D	RB	cat-D|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-ADVP|chunkType-head|stype-|voicetype-	3	sent-adv	_	_
2	we	I	P	PRP	cat-P|gen-m|num-p|pers-1|case-0|vib-|tam-|chunkId-NP|chunkType-head|stype-|voicetype-	3	k1	_	_
3	do	do	v	VBP	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-VG|chunkType-head|stype-|voicetype-	0	root	_	_
4	not	not	D	RB	cat-D|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-do|chunkType-child|stype-|voicetype-	3	child	_	_
5	want	want	v	VB	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-do|chunkType-child|stype-|voicetype-	3	child	_	_
6	to	to	p	TO	cat-p|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-VG2|chunkType-head|stype-|voicetype-	3	k2	_	_
7	get	get	v	VB	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-to|chunkType-child|stype-|voicetype-	6	child	_	_
8	entangled	entangle	v	JJ	cat-v|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-ADJP|chunkType-head|stype-|voicetype-	6	vmod	_	_
9	into	into	p	IN	cat-p|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-PP|chunkType-head|stype-|voicetype-	6	k7	_	_
10	this	this	det	DT	cat-det|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-into|chunkType-child|stype-|voicetype-	9	child	_	_
11	issue	issue	n	NN	cat-n|gen-m|num-s|pers-3|case-0|vib-|tam-|chunkId-into|chunkType-child|stype-|voicetype-	9	child	_	_
12	.	.	punc	SYM	cat-punc|gen-n|num-s|pers-3|case-0|vib-|tam-|chunkId-into|chunkType-child|stype-|voicetype-	9	child	_	_

